4.00,2.00,500.00,46.00,0.00
11.00,2.00,500.00,25.00,0.00
11.00,3.00,750.00,37.00,0.00
16.00,4.00,1000.00,33.00,0.00
21.00,7.00,1750.00,38.00,0.00
13.00,7.00,1750.00,76.00,0.00
16.00,6.00,1500.00,50.00,0.00
14.00,3.00,750.00,33.00,0.00
14.00,1.00,250.00,14.00,0.00
14.00,1.00,250.00,14.00,0.00
14.00,1.00,250.00,14.00,0.00
14.00,1.00,250.00,14.00,0.00
14.00,1.00,250.00,14.00,0.00
14.00,1.00,250.00,14.00,0.00
17.00,7.00,1750.00,58.00,1.00
14.00,3.00,750.00,35.00,0.00
14.00,3.00,750.00,35.00,0.00
16.00,7.00,1750.00,64.00,0.00
21.00,2.00,500.00,21.00,0.00
16.00,3.00,750.00,35.00,0.00
16.00,1.00,250.00,16.00,0.00
16.00,1.00,250.00,16.00,0.00
16.00,1.00,250.00,16.00,0.00
16.00,1.00,250.00,16.00,0.00
16.00,1.00,250.00,16.00,0.00
14.00,2.00,500.00,29.00,0.00
11.00,4.00,1000.00,74.00,0.00
11.00,2.00,500.00,38.00,1.00
21.00,6.00,1500.00,48.00,0.00
23.00,2.00,500.00,23.00,0.00
23.00,6.00,1500.00,45.00,0.00
14.00,2.00,500.00,35.00,1.00
16.00,6.00,1500.00,81.00,0.00
16.00,4.00,1000.00,58.00,0.00
16.00,5.00,1250.00,71.00,0.00
21.00,2.00,500.00,26.00,0.00
21.00,3.00,750.00,35.00,0.00
21.00,3.00,750.00,35.00,0.00
23.00,8.00,2000.00,69.00,0.00
21.00,3.00,750.00,38.00,0.00
23.00,3.00,750.00,35.00,0.00
21.00,3.00,750.00,40.00,0.00
23.00,2.00,500.00,28.00,0.00
21.00,1.00,250.00,21.00,0.00
21.00,1.00,250.00,21.00,0.00
25.00,6.00,1500.00,50.00,0.00
21.00,1.00,250.00,21.00,0.00
21.00,1.00,250.00,21.00,0.00
23.00,3.00,750.00,39.00,0.00
21.00,2.00,500.00,33.00,0.00
14.00,3.00,750.00,79.00,0.00
23.00,1.00,250.00,23.00,1.00
23.00,1.00,250.00,23.00,0.00
23.00,1.00,250.00,23.00,0.00
23.00,1.00,250.00,23.00,0.00
23.00,1.00,250.00,23.00,0.00
23.00,1.00,250.00,23.00,0.00
23.00,1.00,250.00,23.00,0.00
23.00,4.00,1000.00,52.00,0.00
23.00,1.00,250.00,23.00,0.00
23.00,7.00,1750.00,88.00,0.00
16.00,3.00,750.00,86.00,0.00
23.00,2.00,500.00,38.00,0.00
21.00,2.00,500.00,52.00,0.00
23.00,3.00,750.00,62.00,0.00
39.00,1.00,250.00,39.00,0.00
72.00,1.00,250.00,72.00,0.00
